"Date","Price","Open","High","Low","Vol.","Change %"
"07/14/2020","843.85","849.90","850.60","825.70","","-0.71%"
"07/13/2020","849.90","844.80","870.20","844.80","","0.60%"
"07/12/2020","844.80","843.15","848.60","843.15","","0.39%"
"07/10/2020","841.50","853.55","863.00","840.35","","-1.41%"
"07/09/2020","853.55","881.60","892.00","842.15","","-3.19%"
"07/08/2020","881.70","861.65","888.25","860.40","","2.33%"
"07/07/2020","861.60","842.70","866.25","829.35","","2.25%"
"07/06/2020","842.60","826.65","854.25","823.20","","1.92%"
"07/05/2020","826.75","823.70","827.45","823.70","","0.12%"
"07/03/2020","825.80","827.75","830.55","819.25","","-0.22%"
"07/02/2020","827.65","836.60","845.30","824.55","","-1.05%"
"07/01/2020","836.45","852.80","864.45","821.35","","-1.89%"
"06/30/2020","852.60","832.50","855.75","822.90","","2.44%"
"06/29/2020","832.30","815.60","832.75","815.30","","2.06%"
"06/28/2020","815.50","816.00","821.60","815.50","","1.43%"
"06/26/2020","804.00","809.35","812.10","793.90","","-0.67%"
"06/25/2020","809.40","797.00","811.40","790.65","","1.56%"
"06/24/2020","796.95","844.35","847.90","795.25","","-5.56%"
"06/23/2020","843.85","844.50","849.10","828.40","","-0.08%"
"06/22/2020","844.50","826.80","857.60","823.00","","2.15%"
"06/21/2020","826.75","834.85","834.85","826.10","","0.26%"
"06/19/2020","824.60","814.70","849.60","810.60","","1.22%"
"06/18/2020","814.70","833.65","837.60","805.90","","-2.29%"
"06/17/2020","833.80","841.00","845.55","825.65","","-0.89%"
"06/16/2020","841.25","831.10","847.70","822.35","","1.23%"
"06/15/2020","831.05","816.80","832.15","792.75","","1.74%"
"06/14/2020","816.80","825.50","826.50","815.85","","-0.44%"
"06/12/2020","820.40","812.65","844.65","808.70","","0.97%"
"06/11/2020","812.55","850.00","857.20","811.60","","-4.41%"
"06/10/2020","850.00","859.85","870.45","838.05","","-1.16%"
"06/09/2020","859.95","864.10","868.05","842.05","","-0.47%"
"06/08/2020","864.05","835.85","868.75","835.65","","3.38%"
"06/07/2020","835.80","829.00","837.20","828.35","","0.16%"
"06/05/2020","834.50","866.10","872.30","818.65","","-3.65%"
"06/04/2020","866.15","858.20","871.60","845.95","","0.93%"
"06/03/2020","858.15","872.70","872.70","851.60","","-1.67%"
"06/02/2020","872.70","900.30","908.50","855.30","","-3.07%"
"06/01/2020","900.30","877.20","906.55","865.60","","2.63%"
"05/31/2020","877.20","875.55","877.80","873.25","","0.47%"
"05/29/2020","873.10","863.65","885.30","847.20","","1.12%"
"05/28/2020","863.45","879.15","891.90","856.95","","-1.80%"
"05/27/2020","879.30","869.80","883.15","860.40","","1.08%"
"05/26/2020","869.90","895.00","911.60","864.00","","-2.82%"
"05/25/2020","895.10","885.90","897.00","872.00","","1.08%"
"05/24/2020","885.50","887.00","887.00","881.50","","-0.12%"
"05/22/2020","886.60","869.30","900.50","848.40","","1.99%"
"05/21/2020","869.30","932.00","932.00","851.30","","-6.70%"
"05/20/2020","931.75","893.50","943.00","893.45","","4.28%"
"05/19/2020","893.55","862.50","897.00","849.00","","3.60%"
"05/18/2020","862.50","842.10","876.65","836.55","","2.52%"
"05/17/2020","841.30","820.65","844.25","820.65","","2.42%"
"05/15/2020","821.45","785.60","822.35","780.95","","4.56%"
"05/14/2020","785.60","776.40","792.30","769.50","","1.18%"
"05/13/2020","776.45","768.70","781.50","767.60","","1.07%"
"05/12/2020","768.20","780.70","791.10","768.20","","-1.64%"
"05/11/2020","781.00","796.20","800.75","774.30","","-1.91%"
"05/10/2020","796.20","790.30","796.20","788.80","","0.65%"
"05/08/2020","791.05","781.55","800.90","779.70","","1.22%"
"05/07/2020","781.50","764.85","784.90","764.70","","2.19%"
"05/06/2020","764.75","781.50","785.30","757.75","","-2.15%"
"05/05/2020","781.55","780.30","788.30","769.50","","0.16%"
"05/04/2020","780.30","768.10","789.00","760.50","","1.56%"
"05/03/2020","768.35","774.85","779.50","762.50","","-1.32%"
"05/01/2020","778.60","805.70","814.20","770.00","","-3.34%"
"04/30/2020","805.50","810.30","823.05","787.70","","-0.64%"
"04/29/2020","810.65","795.35","828.00","794.80","","2.06%"
"04/28/2020","794.30","776.65","801.45","771.30","","2.27%"
"04/27/2020","776.65","780.20","788.20","767.70","","-0.44%"
"04/26/2020","780.10","777.90","782.60","776.30","","-0.15%"
"04/24/2020","781.25","791.30","794.50","764.70","","-1.27%"
"04/23/2020","791.30","768.90","814.30","766.80","","2.91%"
"04/22/2020","768.90","758.15","778.20","750.20","","1.45%"
"04/21/2020","757.90","788.65","791.35","716.80","","-3.89%"
"04/20/2020","788.60","786.70","802.80","785.45","","0.27%"
"04/19/2020","786.45","791.85","792.20","785.45","","-0.61%"
"04/17/2020","791.25","805.45","811.20","784.60","","-1.77%"
"04/16/2020","805.50","801.30","820.30","780.30","","0.51%"
"04/15/2020","801.45","818.75","831.65","796.40","","-2.17%"
"04/14/2020","819.20","753.85","837.90","753.60","","8.60%"
"04/13/2020","754.30","748.55","756.00","742.25","","0.71%"
"04/12/2020","749.00","751.65","756.30","744.60","","-0.37%"
"04/10/2020","751.80","751.80","751.80","751.80","","0.04%"
"04/09/2020","751.50","736.30","757.10","731.90","","2.04%"
"04/08/2020","736.45","738.20","759.60","725.90","","-0.30%"
"04/07/2020","738.70","746.65","749.80","732.25","","-1.04%"
"04/06/2020","746.45","725.15","750.40","723.65","","3.00%"
"04/05/2020","724.70","718.75","726.25","718.75","","0.01%"
"04/03/2020","724.60","729.15","730.50","711.20","","-0.62%"
"04/02/2020","729.15","719.60","734.50","713.25","","1.40%"
"04/01/2020","719.10","718.10","727.50","701.60","","0.06%"
"03/31/2020","718.65","723.90","737.15","716.30","","-0.70%"
"03/30/2020","723.70","741.90","744.00","710.90","","-2.45%"
"03/29/2020","741.90","740.10","745.10","733.00","","0.47%"
"03/27/2020","738.40","741.20","755.50","727.20","","-0.37%"
"03/26/2020","741.15","734.00","744.00","705.00","","1.03%"
"03/25/2020","733.60","734.60","747.80","708.50","","-0.14%"
"03/24/2020","734.60","665.20","734.75","655.50","","10.44%"
"03/23/2020","665.15","606.00","666.00","606.00","","9.76%"
"03/22/2020","606.00","612.00","615.40","594.70","","-0.88%"
"03/20/2020","611.40","596.05","639.80","595.15","","2.72%"
"03/19/2020","595.20","642.15","644.90","585.30","","-7.30%"
"03/18/2020","642.10","669.00","680.80","603.50","","-4.02%"
"03/17/2020","669.00","666.80","717.90","600.00","","0.43%"
"03/16/2020","666.15","757.85","769.85","562.00","","-12.11%"
"03/15/2020","757.90","763.25","774.90","743.50","","-0.71%"
"03/13/2020","763.30","763.10","818.05","738.00","","0.09%"
"03/12/2020","762.65","863.25","868.50","750.45","","-11.65%"
"03/11/2020","863.20","873.50","886.60","861.90","","-1.18%"
"03/10/2020","873.50","872.40","892.05","866.80","","0.15%"
"03/09/2020","872.20","899.70","900.70","860.90","","-3.06%"
"03/08/2020","899.70","904.10","915.85","896.00","","-0.51%"
"03/06/2020","904.35","872.85","905.80","855.15","","3.60%"
"03/05/2020","872.95","875.70","875.90","856.65","","-0.31%"
"03/04/2020","875.70","877.95","889.35","866.70","","-0.29%"
"03/03/2020","878.25","868.70","882.85","859.50","","1.09%"
"03/02/2020","868.80","852.85","885.20","851.25","","1.86%"
"03/01/2020","852.95","866.30","866.30","851.20","","-1.55%"
"02/28/2020","866.35","903.45","903.90","847.85","","-4.13%"
"02/27/2020","903.65","911.45","924.80","898.60","","-0.85%"
"02/26/2020","911.40","935.65","937.70","908.90","","-2.60%"
"02/25/2020","935.70","965.90","972.10","922.75","","-3.15%"
"02/24/2020","966.15","976.90","979.90","961.40","","-1.16%"
"02/23/2020","977.45","976.75","981.70","975.65","","0.07%"
"02/21/2020","976.75","985.65","990.80","972.90","","-0.94%"
"02/20/2020","986.05","1,010.25","1,010.65","974.55","","-2.45%"
"02/19/2020","1,010.85","995.75","1,020.90","995.20","","1.51%"
"02/18/2020","995.80","973.05","996.30","972.00","","2.33%"
"02/17/2020","973.10","969.10","975.35","967.50","","0.39%"
"02/16/2020","969.35","967.30","969.50","966.80","","0.20%"
"02/14/2020","967.40","971.90","979.10","965.75","","-0.47%"
"02/13/2020","972.00","963.75","977.55","963.45","","0.84%"
"02/12/2020","963.95","971.80","975.05","957.25","","-0.80%"
"02/11/2020","971.75","965.35","977.00","962.85","","0.65%"
"02/10/2020","965.45","970.05","978.00","956.40","","-0.47%"
"02/09/2020","970.00","970.15","972.60","969.15","","-0.02%"
"02/07/2020","970.15","968.80","978.70","961.15","","0.13%"
"02/06/2020","968.90","984.20","991.65","963.30","","-1.55%"
"02/05/2020","984.20","966.85","989.30","963.50","","1.82%"
"02/04/2020","966.65","971.10","985.20","960.95","","-0.48%"
"02/03/2020","971.30","967.45","976.10","954.30","","0.32%"
"02/02/2020","968.25","962.65","969.50","961.30","","0.58%"
"01/31/2020","962.65","981.30","986.90","959.55","","-1.96%"
"01/30/2020","981.85","982.50","985.00","965.55","","-0.07%"
"01/29/2020","982.50","990.80","1,000.25","974.25","","-0.83%"
"01/28/2020","990.70","991.10","996.80","983.65","","-0.06%"
"01/27/2020","991.30","1,003.80","1,005.80","987.40","","-1.27%"
"01/26/2020","1,004.05","1,010.55","1,015.05","1,003.10","","-0.61%"
"01/24/2020","1,010.25","1,009.00","1,021.90","1,004.25","","0.12%"
"01/23/2020","1,009.05","1,022.65","1,025.35","1,001.15","","-1.33%"
"01/22/2020","1,022.60","1,000.90","1,023.70","995.85","","2.18%"
"01/21/2020","1,000.80","1,026.60","1,030.45","993.85","","-2.48%"
"01/20/2020","1,026.30","1,031.40","1,034.75","1,013.60","","-0.41%"
"01/19/2020","1,030.50","1,028.05","1,031.50","1,024.70","","0.34%"
"01/17/2020","1,027.05","1,015.65","1,033.40","1,008.60","","1.16%"
"01/16/2020","1,015.30","1,032.25","1,046.55","999.60","","-1.57%"
"01/15/2020","1,031.50","989.90","1,031.50","988.90","","4.27%"
"01/14/2020","989.25","981.20","990.55","970.25","","0.88%"
"01/13/2020","980.60","983.10","984.60","969.15","","-0.12%"
"01/12/2020","981.75","984.25","984.85","980.60","","-0.26%"
"01/10/2020","984.30","974.05","988.50","967.35","","1.10%"
"01/09/2020","973.60","960.90","976.40","952.85","","1.31%"
"01/08/2020","961.00","977.75","982.05","957.40","","-1.71%"
"01/07/2020","977.75","969.35","981.60","961.65","","0.87%"
"01/06/2020","969.35","989.95","998.90","960.70","","-2.02%"
"01/05/2020","989.30","988.55","997.35","988.55","","0.08%"
"01/03/2020","988.55","987.40","1,001.15","985.00","","0.17%"
"01/02/2020","986.90","976.15","998.25","972.00","","1.17%"
"01/01/2020","975.50","973.55","976.60","972.65","","0.37%"
"12/31/2019","971.90","965.65","990.50","965.20","","0.74%"
"12/30/2019","964.75","956.90","967.90","954.50","","0.92%"
"12/29/2019","956.00","953.15","956.50","951.90","","0.91%"
"12/27/2019","947.35","950.35","956.40","943.95","","-0.18%"
"12/26/2019","949.10","944.10","963.50","941.25","","0.65%"
"12/25/2019","943.00","945.60","947.15","941.80","","-0.27%"
"12/24/2019","945.60","932.70","948.15","929.55","","1.40%"
"12/23/2019","932.50","919.00","941.20","913.55","","1.49%"
"12/22/2019","918.85","912.25","919.00","911.60","","0.73%"
"12/20/2019","912.15","936.95","939.85","910.80","","-2.59%"
"12/19/2019","936.40","936.90","941.30","928.25","","0.06%"
"12/18/2019","935.80","929.10","938.90","925.40","","0.73%"
"12/17/2019","929.05","931.25","936.80","921.30","","-0.23%"
"12/16/2019","931.15","928.90","938.20","928.05","","0.28%"
"12/15/2019","928.55","930.60","931.10","928.30","","-0.22%"
"12/13/2019","930.60","946.45","947.50","925.00","","-1.58%"
"12/12/2019","945.50","941.40","951.40","937.30","","0.44%"
"12/11/2019","941.40","919.35","947.40","917.70","","2.48%"
"12/10/2019","918.65","896.20","926.60","895.80","","2.50%"
"12/09/2019","896.25","897.55","902.60","890.05","","-0.21%"
"12/08/2019","898.10","898.45","899.10","896.40","","0.02%"
"12/06/2019","897.90","898.00","903.55","892.85","","-0.09%"
"12/05/2019","898.70","900.00","903.80","886.50","","-0.15%"
"12/04/2019","900.05","912.40","918.35","896.75","","-1.31%"
"12/03/2019","912.00","900.50","913.95","897.55","","1.29%"
"12/02/2019","900.40","899.50","906.25","892.80","","0.13%"
"12/01/2019","899.25","898.05","899.40","896.70","","0.13%"
"11/29/2019","898.10","895.20","904.20","894.15","","0.28%"
"11/28/2019","895.55","899.40","899.60","891.00","","-0.44%"
"11/27/2019","899.50","909.90","910.50","891.30","","-1.13%"
"11/26/2019","909.80","898.40","918.85","896.40","","1.26%"
"11/25/2019","898.45","894.60","903.00","892.60","","0.44%"
"11/24/2019","894.55","893.75","895.05","891.75","","0.09%"
"11/22/2019","893.75","918.05","919.10","888.40","","-2.59%"
"11/21/2019","917.50","920.30","929.70","912.40","","-0.25%"
"11/20/2019","919.80","912.60","922.00","908.80","","0.81%"
"11/19/2019","912.40","897.15","914.30","896.45","","1.71%"
"11/18/2019","897.10","893.55","901.90","881.15","","0.43%"
"11/17/2019","893.25","892.55","894.55","891.95","","0.10%"
"11/15/2019","892.40","882.70","898.70","877.10","","1.08%"
"11/14/2019","882.85","875.75","886.90","872.30","","0.77%"
"11/13/2019","876.10","873.70","879.60","869.65","","0.23%"
"11/12/2019","874.05","876.90","883.00","867.85","","-0.36%"
"11/11/2019","877.20","890.80","894.90","875.80","","-1.61%"
"11/10/2019","891.55","890.15","892.50","889.95","","0.21%"
"11/08/2019","889.70","913.85","913.85","889.60","","-2.68%"
"11/07/2019","914.20","932.45","938.05","907.20","","-1.94%"
"11/06/2019","932.30","932.20","936.80","926.20","","0.01%"
"11/05/2019","932.25","939.65","943.50","928.50","","-0.75%"
"11/04/2019","939.30","955.50","959.90","936.20","","-1.61%"
"11/03/2019","954.70","954.45","957.20","954.10","","0.01%"
"11/01/2019","954.65","936.60","959.45","933.45","","1.96%"
"10/31/2019","936.30","928.50","943.40","926.55","","0.89%"
"10/30/2019","928.05","924.95","931.85","918.40","","0.37%"
"10/29/2019","924.60","920.50","926.20","912.75","","0.46%"
"10/28/2019","920.35","931.10","938.35","917.40","","-1.14%"
"10/27/2019","930.95","930.70","931.10","929.60","","0.04%"
"10/25/2019","930.55","927.55","943.75","927.15","","0.36%"
"10/24/2019","927.20","922.50","936.80","921.85","","0.54%"
"10/23/2019","922.20","896.80","927.40","894.00","","2.84%"
"10/22/2019","896.70","891.80","897.85","888.20","","0.57%"
"10/21/2019","891.60","895.45","902.75","888.70","","-0.43%"
"10/20/2019","895.45","894.75","896.80","894.30","","-0.12%"
"10/18/2019","896.50","891.35","898.30","886.90","","0.54%"
"10/17/2019","891.70","889.70","894.20","884.50","","0.21%"
"10/16/2019","889.85","888.50","894.90","880.10","","0.15%"
"10/15/2019","888.55","898.55","906.90","887.25","","-1.12%"
"10/14/2019","898.60","897.60","906.05","894.50","","0.11%"
"10/13/2019","897.65","899.50","900.75","896.10","","-0.37%"
"10/11/2019","901.00","904.25","911.40","889.00","","-0.36%"
"10/10/2019","904.25","895.40","908.70","887.70","","0.93%"
"10/09/2019","895.95","899.05","901.60","887.60","","-0.34%"
"10/08/2019","899.05","881.95","899.20","881.50","","1.95%"
"10/07/2019","881.85","884.50","893.80","879.40","","-0.34%"
"10/06/2019","884.90","885.50","887.70","883.95","","-0.06%"
"10/04/2019","885.45","894.20","895.10","876.85","","-1.01%"
"10/03/2019","894.45","893.55","903.90","890.70","","0.06%"
"10/02/2019","893.90","884.15","897.90","875.55","","1.08%"
"10/01/2019","884.35","891.60","893.80","879.40","","-0.87%"
"09/30/2019","892.15","938.80","940.65","880.30","","-4.98%"
"09/29/2019","938.90","936.70","940.75","935.30","","1.00%"
"09/27/2019","929.60","932.80","937.10","919.55","","-0.34%"
"09/26/2019","932.80","928.10","937.75","926.30","","0.48%"
"09/25/2019","928.30","957.30","958.95","923.75","","-3.00%"
"09/24/2019","957.05","959.55","963.85","948.75","","-0.23%"
"09/23/2019","959.25","950.90","963.65","950.75","","0.88%"
"09/22/2019","950.90","944.10","951.70","944.10","","0.38%"
"09/20/2019","947.30","939.90","950.20","937.65","","0.75%"
"09/19/2019","940.25","924.85","943.90","924.10","","1.62%"
"09/18/2019","925.30","940.50","944.90","922.60","","-1.62%"
"09/17/2019","940.50","937.85","946.70","930.90","","0.25%"
"09/16/2019","938.20","958.40","962.15","929.05","","-2.14%"
"09/15/2019","958.75","950.65","959.50","950.65","","0.85%"
"09/13/2019","950.65","952.45","966.70","948.50","","-0.17%"
"09/12/2019","952.25","948.20","962.95","944.65","","0.43%"
"09/11/2019","948.15","934.55","948.30","933.95","","1.42%"
"09/10/2019","934.85","946.20","947.65","930.95","","-1.19%"
"09/09/2019","946.10","950.20","964.65","945.40","","-0.46%"
"09/08/2019","950.45","953.85","960.10","947.40","","-0.30%"
"09/06/2019","953.30","963.45","967.40","929.65","","-0.92%"
"09/05/2019","962.20","991.70","1,000.80","946.85","","-2.94%"
"09/04/2019","991.30","964.75","994.20","959.30","","2.78%"
"09/03/2019","964.50","933.20","969.95","930.05","","3.35%"
"09/02/2019","933.25","940.10","942.30","928.10","","-0.77%"
"09/01/2019","940.45","936.50","942.30","936.00","","0.41%"
"08/30/2019","936.60","920.75","944.15","915.95","","1.72%"
"08/29/2019","920.75","901.70","938.90","897.75","","2.10%"
"08/28/2019","901.80","870.45","911.85","868.40","","3.62%"
"08/27/2019","870.30","858.95","871.70","857.60","","1.34%"
"08/26/2019","858.75","864.25","869.30","855.30","","-0.62%"
"08/25/2019","864.10","860.95","864.75","859.35","","0.45%"
"08/23/2019","860.25","860.90","872.15","852.50","","-0.06%"
"08/22/2019","860.80","856.15","863.40","848.15","","0.57%"
"08/21/2019","855.95","850.10","859.05","842.60","","0.68%"
"08/20/2019","850.15","853.00","858.50","847.15","","-0.35%"
"08/19/2019","853.10","851.80","860.80","845.40","","0.14%"
"08/18/2019","851.90","851.35","853.35","850.90","","0.06%"
"08/16/2019","851.40","842.75","853.25","835.25","","1.03%"
"08/15/2019","842.75","848.55","850.10","835.85","","-0.70%"
"08/14/2019","848.65","857.60","858.40","846.10","","-1.07%"
"08/13/2019","857.80","862.05","870.10","839.95","","-0.50%"
"08/12/2019","862.15","864.60","865.90","856.45","","-0.27%"
"08/11/2019","864.50","864.45","865.10","863.30","","0.02%"
"08/09/2019","864.35","871.10","871.85","861.40","","-0.73%"
"08/08/2019","870.70","868.90","873.20","854.75","","0.21%"
"08/07/2019","868.85","855.40","873.40","849.60","","1.55%"
"08/06/2019","855.55","860.50","861.05","847.20","","-0.58%"
"08/05/2019","860.50","848.85","863.40","845.70","","1.36%"
"08/04/2019","848.95","848.25","851.60","848.00","","0.09%"
"08/02/2019","848.20","856.70","861.70","845.30","","-1.01%"
"08/01/2019","856.85","868.55","868.60","845.70","","-1.35%"
"07/31/2019","868.60","879.00","883.00","866.10","","-1.16%"
"07/30/2019","878.80","883.25","886.50","871.75","","-0.49%"
"07/29/2019","883.10","870.25","886.70","868.25","","1.49%"
"07/28/2019","870.10","868.80","871.00","868.80","","0.17%"
"07/26/2019","868.60","871.45","874.25","863.55","","-0.31%"
"07/25/2019","871.30","881.05","889.60","870.10","","-1.10%"
"07/24/2019","880.95","859.80","882.90","859.10","","2.45%"
"07/23/2019","859.90","851.00","862.85","847.40","","1.06%"
"07/22/2019","850.90","850.90","857.00","849.65","","0.02%"
"07/21/2019","850.70","849.35","851.60","848.60","","0.15%"
"07/19/2019","849.45","854.40","865.40","849.35","","-0.57%"
"07/18/2019","854.30","849.05","859.50","847.10","","0.64%"
"07/17/2019","848.85","844.30","854.55","838.20","","0.55%"
"07/16/2019","844.20","845.60","855.30","840.65","","-0.18%"
"07/15/2019","845.70","834.55","850.60","832.40","","1.32%"
"07/14/2019","834.70","834.15","835.00","832.90","","0.05%"
"07/12/2019","834.25","827.60","835.00","820.65","","0.83%"
"07/11/2019","827.40","831.35","836.05","825.70","","-0.48%"
"07/10/2019","831.40","813.50","832.65","811.35","","2.19%"
"07/09/2019","813.60","816.30","816.55","809.35","","-0.37%"
"07/08/2019","816.60","811.95","823.80","811.15","","0.52%"
"07/07/2019","812.35","813.70","815.90","811.90","","-0.18%"
"07/05/2019","813.80","840.00","842.70","808.35","","-3.16%"
"07/04/2019","840.35","843.90","845.35","837.05","","-0.41%"
"07/03/2019","843.85","837.85","847.85","832.20","","0.73%"
"07/02/2019","837.75","835.90","843.25","828.35","","0.24%"
"07/01/2019","835.75","834.30","851.60","834.20","","0.16%"
"06/30/2019","834.40","839.50","841.30","833.70","","-0.62%"
"06/28/2019","839.60","822.15","844.90","817.50","","2.15%"
"06/27/2019","821.95","821.30","822.25","811.80","","0.06%"
"06/26/2019","821.45","811.60","824.15","808.35","","1.26%"
"06/25/2019","811.25","820.30","824.70","810.50","","-1.07%"
"06/24/2019","820.05","817.95","821.05","812.05","","0.26%"
"06/23/2019","817.95","814.95","818.05","813.50","","1.05%"
"06/21/2019","809.45","810.20","814.50","798.50","","-0.10%"
"06/20/2019","810.25","812.75","823.85","805.10","","-0.28%"
"06/19/2019","812.55","803.40","813.10","797.25","","1.14%"
"06/18/2019","803.40","792.60","805.20","790.25","","1.36%"
"06/17/2019","792.65","801.75","803.30","791.30","","-1.13%"
"06/16/2019","801.70","803.50","805.70","801.00","","-0.24%"
"06/14/2019","803.60","812.35","818.75","801.95","","-1.12%"
"06/13/2019","812.70","811.30","814.80","805.55","","0.17%"
"06/12/2019","811.35","815.05","819.95","808.45","","-0.47%"
"06/11/2019","815.20","807.70","815.80","800.70","","0.92%"
"06/10/2019","807.75","809.50","810.05","796.90","","-0.22%"
"06/09/2019","809.55","806.10","810.70","805.65","","0.42%"
"06/07/2019","806.15","803.40","811.70","800.10","","0.36%"
"06/06/2019","803.25","806.60","808.35","798.80","","-0.42%"
"06/05/2019","806.65","820.90","833.20","802.25","","-1.72%"
"06/04/2019","820.75","823.05","825.40","816.10","","-0.28%"
"06/03/2019","823.05","794.70","824.15","794.45","","3.56%"
"06/02/2019","794.75","793.00","794.95","792.80","","0.25%"
"05/31/2019","792.80","791.65","796.60","789.65","","0.15%"
"05/30/2019","791.65","792.20","798.30","788.40","","-0.07%"
"05/29/2019","792.20","800.60","800.65","790.80","","-1.00%"
"05/28/2019","800.20","813.00","817.70","796.30","","-1.59%"
"05/27/2019","813.10","806.50","813.10","802.35","","0.79%"
"05/26/2019","806.70","806.15","807.20","804.50","","0.15%"
"05/24/2019","805.50","801.10","809.20","799.50","","0.54%"
"05/23/2019","801.15","803.70","804.45","796.70","","-0.29%"
"05/22/2019","803.50","817.55","818.50","802.70","","-1.71%"
"05/21/2019","817.50","816.50","820.45","807.20","","0.12%"
"05/20/2019","816.50","822.35","827.40","811.50","","-0.72%"
"05/19/2019","822.45","819.60","823.20","818.10","","0.35%"
"05/17/2019","819.55","835.40","836.10","818.25","","-1.89%"
"05/16/2019","835.30","846.55","852.05","833.10","","-1.36%"
"05/15/2019","846.80","859.60","860.85","844.10","","-1.50%"
"05/14/2019","859.70","860.90","867.90","855.10","","-0.13%"
"05/13/2019","860.85","858.90","865.15","851.40","","0.23%"
"05/12/2019","858.90","867.20","867.60","858.55","","-1.02%"
"05/10/2019","867.75","854.05","869.10","852.70","","1.61%"
"05/09/2019","854.00","864.60","866.00","849.50","","-1.20%"
"05/08/2019","864.40","873.05","878.95","863.00","","-1.00%"
"05/07/2019","873.15","884.80","887.45","870.05","","-1.33%"
"05/06/2019","884.95","864.85","885.10","859.40","","2.33%"
"05/05/2019","864.80","874.75","874.75","863.90","","-1.13%"
"05/03/2019","874.70","853.70","875.70","847.25","","2.47%"
"05/02/2019","853.65","872.15","873.30","852.70","","-2.13%"
"05/01/2019","872.20","891.40","892.40","867.80","","-2.15%"
"04/30/2019","891.40","901.35","904.55","888.65","","-1.13%"
"04/29/2019","901.60","903.90","905.30","891.80","","-0.28%"
"04/28/2019","904.10","902.90","904.10","902.45","","0.14%"
"04/26/2019","902.80","890.60","904.20","887.25","","1.36%"
"04/25/2019","890.65","888.60","892.60","881.15","","0.23%"
"04/24/2019","888.60","892.95","897.75","886.65","","-0.50%"
"04/23/2019","893.10","904.85","906.55","885.40","","-1.30%"
"04/22/2019","904.85","907.45","918.00","897.75","","-0.25%"
"04/21/2019","907.10","907.40","909.25","905.85","","0.01%"
"04/19/2019","907.00","907.00","907.00","907.00","","-0.04%"
"04/18/2019","907.40","892.90","907.85","885.95","","1.65%"
"04/17/2019","892.70","885.20","895.15","882.25","","0.85%"
"04/16/2019","885.20","891.70","896.65","881.20","","-0.72%"
"04/15/2019","891.65","896.25","898.10","883.00","","-0.53%"
"04/14/2019","896.40","896.10","897.40","894.60","","0.12%"
"04/12/2019","895.35","897.55","907.80","895.35","","-0.23%"
"04/11/2019","897.40","907.85","914.80","893.30","","-1.16%"
"04/10/2019","907.95","891.50","912.75","890.65","","1.83%"
"04/09/2019","891.60","910.05","911.85","890.55","","-2.03%"
"04/08/2019","910.05","908.90","920.40","907.65","","0.14%"
"04/07/2019","908.75","906.55","910.10","904.65","","0.34%"
"04/05/2019","905.65","902.15","913.40","890.35","","0.40%"
"04/04/2019","902.05","875.50","904.90","874.60","","3.03%"
"04/03/2019","875.50","855.85","876.95","855.35","","2.28%"
"04/02/2019","856.00","855.55","859.30","849.35","","0.04%"
"04/01/2019","855.70","856.40","862.30","847.80","","-0.07%"
"03/31/2019","856.30","853.25","858.35","853.25","","0.34%"
"03/29/2019","853.40","849.20","861.70","844.10","","0.49%"
"03/28/2019","849.25","859.70","870.65","839.05","","-1.24%"
"03/27/2019","859.90","865.25","876.40","857.05","","-0.62%"
"03/26/2019","865.30","866.70","867.85","855.40","","-0.15%"
"03/25/2019","866.60","850.00","868.25","846.60","","1.96%"
"03/24/2019","849.95","855.85","855.85","849.80","","0.24%"
"03/22/2019","847.95","860.30","867.65","846.75","","-1.44%"
"03/21/2019","860.35","868.45","876.70","858.00","","-0.94%"
"03/20/2019","868.50","851.70","869.00","851.40","","1.97%"
"03/19/2019","851.70","836.10","856.25","835.10","","1.85%"
"03/18/2019","836.20","830.70","839.70","823.65","","0.68%"
"03/17/2019","830.55","831.75","832.50","830.15","","-0.15%"
"03/15/2019","831.80","825.45","836.80","825.00","","0.78%"
"03/14/2019","825.40","842.05","843.70","824.10","","-1.98%"
"03/13/2019","842.05","836.00","849.40","832.70","","0.74%"
"03/12/2019","835.90","820.80","837.90","820.45","","1.86%"
"03/11/2019","820.65","818.20","821.15","809.60","","0.31%"
"03/10/2019","818.15","819.05","819.05","814.95","","-0.09%"
"03/08/2019","818.85","816.20","822.50","812.65","","0.29%"
"03/07/2019","816.50","829.00","830.00","814.50","","-1.59%"
"03/06/2019","829.70","838.85","839.90","826.50","","-1.12%"
"03/05/2019","839.10","840.50","843.10","835.05","","-0.18%"
"03/04/2019","840.60","864.20","865.80","837.20","","-2.67%"
"03/03/2019","863.70","864.05","866.05","862.60","","0.17%"
"03/01/2019","862.20","874.15","877.10","859.40","","-1.36%"
"02/28/2019","874.10","871.95","879.80","865.35","","0.26%"
"02/27/2019","871.85","863.20","876.80","861.60","","1.01%"
"02/26/2019","863.10","857.20","864.70","849.25","","0.74%"
"02/25/2019","856.80","847.15","858.80","846.85","","1.18%"
"02/24/2019","846.80","846.65","847.45","845.35","","0.16%"
"02/22/2019","845.45","827.15","847.45","825.90","","2.24%"
"02/21/2019","826.90","830.80","832.90","820.80","","-0.42%"
"02/20/2019","830.40","821.60","836.10","821.00","","1.10%"
"02/19/2019","821.40","808.80","824.10","807.90","","1.56%"
"02/18/2019","808.75","806.60","811.10","804.00","","0.27%"
"02/17/2019","806.60","808.55","809.40","806.55","","-0.24%"
